Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q9BSC4;Q9BSC4-2;Q9BSC4-4,0.210221480141456,0.101608863065911,11,"","",Nucleolar protein 10,NOL10,42473962280,>sp|Q9BSC4|NOL10_HUMAN Nucleolar protein 10 OS=Homo sapiens GN=NOL10 PE=1 SV=1;>sp|Q9BSC4-2|NOL10_HUMAN Isoform 2 of Nucleolar protein 10 OS=Homo sapiens GN=NOL10;>sp|Q9BSC4-4|NOL10_HUMAN Isoform 4 of Nucleolar protein 10 OS=Homo sapiens GN=NOL10
Q9P0V9;Q9P0V9-2;Q9P0V9-3,0.210195692472376,0.0544756395023662,7,"","",Septin-10,SEPT10,12108103379,>sp|Q9P0V9|SEP10_HUMAN Septin-10 OS=Homo sapiens GN=SEPT10 PE=1 SV=2;>sp|Q9P0V9-2|SEP10_HUMAN Isoform 2 of Septin-10 OS=Homo sapiens GN=SEPT10;>sp|Q9P0V9-3|SEP10_HUMAN Isoform 3 of Septin-10 OS=Homo sapiens GN=SEPT10
P29466-2;P29466,0.210187440193119,0.0552602250270625,8,"","",Caspase-1;Caspase-1 subunit p20;Caspase-1 subunit p10,CASP1,7561036900,>sp|P29466-2|CASP1_HUMAN Isoform Beta of Caspase-1 OS=Homo sapiens GN=CASP1;>sp|P29466|CASP1_HUMAN Caspase-1 OS=Homo sapiens GN=CASP1 PE=1 SV=1
Q14146,0.21001870955273,0.0945417789386738,9,"","",Unhealthy ribosome biogenesis protein 2 homolog,URB2,9529389585,>sp|Q14146|URB2_HUMAN Unhealthy ribosome biogenesis protein 2 homolog OS=Homo sapiens GN=URB2 PE=2 SV=2
Q9UKL0,0.209974402395497,0.0644885726038571,12,"","",REST corepressor 1,RCOR1,16305133630,>sp|Q9UKL0|RCOR1_HUMAN REST corepressor 1 OS=Homo sapiens GN=RCOR1 PE=1 SV=1
Q6PIJ6,0.209840151875142,0.0677386806468448,5,"","",F-box only protein 38,FBXO38,2123310630,>sp|Q6PIJ6|FBX38_HUMAN F-box only protein 38 OS=Homo sapiens GN=FBXO38 PE=1 SV=3
O00411,0.209832551564777,0.0611866451081849,7,"","","DNA-directed RNA polymerase, mitochondrial",POLRMT,7211903920,">sp|O00411|RPOM_HUMAN DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens GN=POLRMT PE=1 SV=2"
P35236;P35236-2;P35236-3,0.209708922049229,0.0929718739505632,7,"","",Tyrosine-protein phosphatase non-receptor type 7,PTPN7,2610942900,>sp|P35236|PTN7_HUMAN Tyrosine-protein phosphatase non-receptor type 7 OS=Homo sapiens GN=PTPN7 PE=1 SV=3;>sp|P35236-2|PTN7_HUMAN Isoform 2 of Tyrosine-protein phosphatase non-receptor type 7 OS=Homo sapiens GN=PTPN7;>sp|P35236-3|PTN7_HUMAN Isoform 3 of Ty
P82979,0.209683018634868,0.107748762433451,12,"","",SAP domain-containing ribonucleoprotein,SARNP,152783800596,>sp|P82979|SARNP_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens GN=SARNP PE=1 SV=3
Q8WTT2,0.209647503023171,0.0908788175172649,13,"","",Nucleolar complex protein 3 homolog,NOC3L,20147821380,>sp|Q8WTT2|NOC3L_HUMAN Nucleolar complex protein 3 homolog OS=Homo sapiens GN=NOC3L PE=1 SV=1
Q9P219,0.209527535756564,0.0712594982861665,7,"","",Protein Daple,CCDC88C,5926008329,>sp|Q9P219|DAPLE_HUMAN Protein Daple OS=Homo sapiens GN=CCDC88C PE=1 SV=3
Q9UNK0,0.209426180521763,0.0777499322943088,8,"","",Syntaxin-8,STX8,26317725610,>sp|Q9UNK0|STX8_HUMAN Syntaxin-8 OS=Homo sapiens GN=STX8 PE=1 SV=2
Q86SF2,0.209408779099964,0.0863193722706978,8,"","",N-acetylgalactosaminyltransferase 7,GALNT7,17608666140,>sp|Q86SF2|GALT7_HUMAN N-acetylgalactosaminyltransferase 7 OS=Homo sapiens GN=GALNT7 PE=1 SV=1
P62491,0.209391690501146,0.0875903878129973,7,"","",Ras-related protein Rab-11A,RAB11A,2332815600,>sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens GN=RAB11A PE=1 SV=3
Q9NRP0;Q9NRP0-2,0.20932112721581,0.082234584901469,9,"","",Oligosaccharyltransferase complex subunit OSTC,OSTC,42736028420,>sp|Q9NRP0|OSTC_HUMAN Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC PE=1 SV=1;>sp|Q9NRP0-2|OSTC_HUMAN Isoform 2 of Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC
Q96BN8,0.209284694297584,0.0852239358883529,7,"","",Ubiquitin thioesterase otulin,OTULIN,4129731570,>sp|Q96BN8|OTUL_HUMAN Ubiquitin thioesterase otulin OS=Homo sapiens GN=OTULIN PE=1 SV=3
Q9H9T3;Q9H9T3-5,0.209235110598519,0.0639600015043876,8,"","",Elongator complex protein 3,ELP3,7257614310,>sp|Q9H9T3|ELP3_HUMAN Elongator complex protein 3 OS=Homo sapiens GN=ELP3 PE=1 SV=2;>sp|Q9H9T3-5|ELP3_HUMAN Isoform 4 of Elongator complex protein 3 OS=Homo sapiens GN=ELP3
O43818,0.209125151078329,0.0686264296235073,12,"","",U3 small nucleolar RNA-interacting protein 2,RRP9,21922579102,>sp|O43818|U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens GN=RRP9 PE=1 SV=1
P28908-3;P28908,0.208934055776115,0.0791957933990667,6,"","",Tumor necrosis factor receptor superfamily member 8,TNFRSF8,224808736,>sp|P28908-3|TNR8_HUMAN Isoform 3 of Tumor necrosis factor receptor superfamily member 8 OS=Homo sapiens GN=TNFRSF8;>sp|P28908|TNR8_HUMAN Tumor necrosis factor receptor superfamily member 8 OS=Homo sapiens GN=TNFRSF8 PE=1 SV=1
Q14653;Q14653-4,0.208892458093857,0.0724790106172952,7,"","",Interferon regulatory factor 3,IRF3,5209949610,>sp|Q14653|IRF3_HUMAN Interferon regulatory factor 3 OS=Homo sapiens GN=IRF3 PE=1 SV=1;>sp|Q14653-4|IRF3_HUMAN Isoform 4 of Interferon regulatory factor 3 OS=Homo sapiens GN=IRF3
Q8ND76-2;Q8ND76;Q8ND76-3,0.20875091884221,0.0852181586870118,5,"","",Cyclin-Y,CCNY,2583443770,>sp|Q8ND76-2|CCNY_HUMAN Isoform 2 of Cyclin-Y OS=Homo sapiens GN=CCNY;>sp|Q8ND76|CCNY_HUMAN Cyclin-Y OS=Homo sapiens GN=CCNY PE=1 SV=2;>sp|Q8ND76-3|CCNY_HUMAN Isoform 3 of Cyclin-Y OS=Homo sapiens GN=CCNY
Q86X55-1;Q86X55;Q86X55-2,0.208666238357521,0.0924255341624765,13,"","",Histone-arginine methyltransferase CARM1,CARM1,68727022690,>sp|Q86X55-1|CARM1_HUMAN Isoform 1 of Histone-arginine methyltransferase CARM1 OS=Homo sapiens GN=CARM1;>sp|Q86X55|CARM1_HUMAN Histone-arginine methyltransferase CARM1 OS=Homo sapiens GN=CARM1 PE=1 SV=3;>sp|Q86X55-2|CARM1_HUMAN Isoform 2 of Histone-arginin
P62253,0.208571019820606,0.095180235076079,9,"","","Ubiquitin-conjugating enzyme E2 G1;Ubiquitin-conjugating enzyme E2 G1, N-terminally processed",UBE2G1,8094331313,>sp|P62253|UB2G1_HUMAN Ubiquitin-conjugating enzyme E2 G1 OS=Homo sapiens GN=UBE2G1 PE=1 SV=3
Q9UL15,0.208420958730641,0.0723454659449928,8,"","",BAG family molecular chaperone regulator 5,BAG5,8649860498,>sp|Q9UL15|BAG5_HUMAN BAG family molecular chaperone regulator 5 OS=Homo sapiens GN=BAG5 PE=1 SV=1
Q15291;Q15291-2,0.208398422109678,0.0858574307452851,10,"","",Retinoblastoma-binding protein 5,RBBP5,10935662935,>sp|Q15291|RBBP5_HUMAN Retinoblastoma-binding protein 5 OS=Homo sapiens GN=RBBP5 PE=1 SV=2;>sp|Q15291-2|RBBP5_HUMAN Isoform 2 of Retinoblastoma-binding protein 5 OS=Homo sapiens GN=RBBP5
Q9Y6K1;Q9Y6K1-2,0.208337435379681,0.0327353314430988,6,"","",DNA (cytosine-5)-methyltransferase 3A,DNMT3A,13637627652,>sp|Q9Y6K1|DNM3A_HUMAN DNA (cytosine-5)-methyltransferase 3A OS=Homo sapiens GN=DNMT3A PE=1 SV=4;>sp|Q9Y6K1-2|DNM3A_HUMAN Isoform 2 of DNA (cytosine-5)-methyltransferase 3A OS=Homo sapiens GN=DNMT3A
P46821,0.208271435502068,0.0470639101417093,8,"","",Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,MAP1B,155358814390,>sp|P46821|MAP1B_HUMAN Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=2
Q13432,0.208231685052463,0.0798785837529462,6,"","",Protein unc-119 homolog A,UNC119,290174490,>sp|Q13432|U119A_HUMAN Protein unc-119 homolog A OS=Homo sapiens GN=UNC119 PE=1 SV=1
P35222,0.208122916265786,0.0310712854589409,6,"","",Catenin beta-1,CTNNB1,189897740550,>sp|P35222|CTNB1_HUMAN Catenin beta-1 OS=Homo sapiens GN=CTNNB1 PE=1 SV=1
P49792,0.208116098016894,0.102210615634778,13,"","",E3 SUMO-protein ligase RanBP2,RANBP2,119475941860,>sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2
Q9UJX4;Q9UJX4-3,0.208029130439071,0.0723193885919098,7,"","",Anaphase-promoting complex subunit 5,ANAPC5,5185086455,>sp|Q9UJX4|APC5_HUMAN Anaphase-promoting complex subunit 5 OS=Homo sapiens GN=ANAPC5 PE=1 SV=2;>sp|Q9UJX4-3|APC5_HUMAN Isoform 3 of Anaphase-promoting complex subunit 5 OS=Homo sapiens GN=ANAPC5
P43007,0.207939681429697,0.0622052073254227,8,"","",Neutral amino acid transporter A,SLC1A4,7603192740,>sp|P43007|SATT_HUMAN Neutral amino acid transporter A OS=Homo sapiens GN=SLC1A4 PE=1 SV=1
Q15172;Q15172-2,0.207918387104367,0.0843467830376725,7,"","",Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,PPP2R5A,3385019200,>sp|Q15172|2A5A_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Homo sapiens GN=PPP2R5A PE=1 SV=1;>sp|Q15172-2|2A5A_HUMAN Isoform 2 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform
O95319-5;O95319-2;O95319;O95319-4;O95319-3,0.207896770418049,0.0921496603805969,7,"","",CUGBP Elav-like family member 2,CELF2,9585779460,>sp|O95319-5|CELF2_HUMAN Isoform 5 of CUGBP Elav-like family member 2 OS=Homo sapiens GN=CELF2;>sp|O95319-2|CELF2_HUMAN Isoform 2 of CUGBP Elav-like family member 2 OS=Homo sapiens GN=CELF2;>sp|O95319|CELF2_HUMAN CUGBP Elav-like family member 2 OS=Homo sap
P09936,0.207895514823135,0.0693026439558702,8,"","",Ubiquitin carboxyl-terminal hydrolase isozyme L1,UCHL1,388437110800,>sp|P09936|UCHL1_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Homo sapiens GN=UCHL1 PE=1 SV=2
P42285,0.20784613781206,0.0885360566420519,14,"","",Superkiller viralicidic activity 2-like 2,SKIV2L2,95066117300,>sp|P42285|SK2L2_HUMAN Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3
P24557;P24557-3;P24557-4;P24557-2,0.207785198430305,0.0498184092108934,5,"","",Thromboxane-A synthase,TBXAS1,18049311873,>sp|P24557|THAS_HUMAN Thromboxane-A synthase OS=Homo sapiens GN=TBXAS1 PE=1 SV=3;>sp|P24557-3|THAS_HUMAN Isoform 3 of Thromboxane-A synthase OS=Homo sapiens GN=TBXAS1;>sp|P24557-4|THAS_HUMAN Isoform 4 of Thromboxane-A synthase OS=Homo sapiens GN=TBXAS1;>sp
Q8NDC0,0.207665874200276,0.0617396951496567,9,"","",MAPK-interacting and spindle-stabilizing protein-like,MAPK1IP1L,6946598100,>sp|Q8NDC0|MISSL_HUMAN MAPK-interacting and spindle-stabilizing protein-like OS=Homo sapiens GN=MAPK1IP1L PE=1 SV=4
Q9P107;Q9P107-2,0.207611858698649,0.0896647539478757,7,"","",GEM-interacting protein,GMIP,6042598394,>sp|Q9P107|GMIP_HUMAN GEM-interacting protein OS=Homo sapiens GN=GMIP PE=1 SV=2;>sp|Q9P107-2|GMIP_HUMAN Isoform 2 of GEM-interacting protein OS=Homo sapiens GN=GMIP
P05771-2;P05771,0.207391064304056,0.0871496283986091,8,"","",Protein kinase C beta type,PRKCB,10703591700,>sp|P05771-2|KPCB_HUMAN Isoform Beta-II of Protein kinase C beta type OS=Homo sapiens GN=PRKCB;>sp|P05771|KPCB_HUMAN Protein kinase C beta type OS=Homo sapiens GN=PRKCB PE=1 SV=4
Q99570,0.207345688766022,0.0568256268723063,10,"","",Phosphoinositide 3-kinase regulatory subunit 4,PIK3R4,13307458440,>sp|Q99570|PI3R4_HUMAN Phosphoinositide 3-kinase regulatory subunit 4 OS=Homo sapiens GN=PIK3R4 PE=1 SV=3
Q9P2D3;Q9P2D3-3,0.207322370846898,0.0823711192508369,9,"","",HEAT repeat-containing protein 5B,HEATR5B,5814612976,>sp|Q9P2D3|HTR5B_HUMAN HEAT repeat-containing protein 5B OS=Homo sapiens GN=HEATR5B PE=1 SV=2;>sp|Q9P2D3-3|HTR5B_HUMAN Isoform 3 of HEAT repeat-containing protein 5B OS=Homo sapiens GN=HEATR5B
O14976;O14976-2,0.207203847744699,0.0730733313055759,11,"","",Cyclin-G-associated kinase,GAK,17078096690,>sp|O14976|GAK_HUMAN Cyclin-G-associated kinase OS=Homo sapiens GN=GAK PE=1 SV=2;>sp|O14976-2|GAK_HUMAN Isoform 2 of Cyclin-G-associated kinase OS=Homo sapiens GN=GAK
Q8IYB3-2;Q8IYB3,0.207187285853059,0.0841736423041341,12,"","",Serine/arginine repetitive matrix protein 1,SRRM1,49740112030,>sp|Q8IYB3-2|SRRM1_HUMAN Isoform 2 of Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1;>sp|Q8IYB3|SRRM1_HUMAN Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2
Q8NCS4,0.207138126748664,0.0824992600881181,7,"","",Uncharacterized protein ZMYM6NB,ZMYM6NB,804018810,>sp|Q8NCS4|ZMYNB_HUMAN Uncharacterized protein ZMYM6NB OS=Homo sapiens GN=ZMYM6NB PE=2 SV=1
P43490,0.206910300620086,0.0837226044175415,14,"","",Nicotinamide phosphoribosyltransferase,NAMPT,411994936110,>sp|P43490|NAMPT_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens GN=NAMPT PE=1 SV=1
P07602;P07602-2,0.206858871621769,0.0695905906115023,13,"","",Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,263273402210,>sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens GN=PSAP PE=1 SV=2;>sp|P07602-2|SAP_HUMAN Isoform Sap-mu-6 of Prosaposin OS=Homo sapiens GN=PSAP
P46778,0.206753961987198,0.0888729513557284,14,"","",60S ribosomal protein L21,RPL21,358342231600,>sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2
Q99567,0.20661795737549,0.0917559958952793,10,"","",Nuclear pore complex protein Nup88,NUP88,16922659380,>sp|Q99567|NUP88_HUMAN Nuclear pore complex protein Nup88 OS=Homo sapiens GN=NUP88 PE=1 SV=2
P29350;P29350-3;P29350-2,0.20659577940639,0.086985406774932,10,"","",Tyrosine-protein phosphatase non-receptor type 6,PTPN6,97180842802,>sp|P29350|PTN6_HUMAN Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens GN=PTPN6 PE=1 SV=1;>sp|P29350-3|PTN6_HUMAN Isoform 2 of Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens GN=PTPN6;>sp|P29350-2|PTN6_HUMAN Isoform 3 of Ty
P45985;P45985-2,0.206498141812193,0.0932665908428199,8,"","",Dual specificity mitogen-activated protein kinase kinase 4,MAP2K4,10836799190,>sp|P45985|MP2K4_HUMAN Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens GN=MAP2K4 PE=1 SV=1;>sp|P45985-2|MP2K4_HUMAN Isoform 2 of Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens GN=MAP2K4
Q9Y365,0.20648951846675,0.0260539543339525,5,"","",PCTP-like protein,STARD10,28256500180,>sp|Q9Y365|PCTL_HUMAN PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2
Q9UBU9;Q9UBU9-2,0.206443498322817,0.073947063594032,11,"","",Nuclear RNA export factor 1,NXF1,33505225040,>sp|Q9UBU9|NXF1_HUMAN Nuclear RNA export factor 1 OS=Homo sapiens GN=NXF1 PE=1 SV=1;>sp|Q9UBU9-2|NXF1_HUMAN Isoform 2 of Nuclear RNA export factor 1 OS=Homo sapiens GN=NXF1
Q6ULP2-2;Q6ULP2;Q6ULP2-5;Q6ULP2-4;Q6ULP2-3,0.206402580099085,0.0891108077521132,10,"","",Aftiphilin,AFTPH,1573484450,>sp|Q6ULP2-2|AFTIN_HUMAN Isoform 2 of Aftiphilin OS=Homo sapiens GN=AFTPH;>sp|Q6ULP2|AFTIN_HUMAN Aftiphilin OS=Homo sapiens GN=AFTPH PE=1 SV=2;>sp|Q6ULP2-5|AFTIN_HUMAN Isoform 5 of Aftiphilin OS=Homo sapiens GN=AFTPH;>sp|Q6ULP2-4|AFTIN_HUMAN Isoform 4 of A
P38159;P38159-2,0.2063164308487,0.077238688207425,15,"","","RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed",RBMX,378858905600,">sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3;>sp|P38159-2|RBMX_HUMAN Isoform 2 of RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX"
Q96FX7,0.206310622000805,0.0697092053837709,10,"","",tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,TRMT61A,9647935727,>sp|Q96FX7|TRM61_HUMAN tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A OS=Homo sapiens GN=TRMT61A PE=1 SV=1
Q96A33;Q96A33-2,0.206110580387641,0.121261074559137,13,"","",Coiled-coil domain-containing protein 47,CCDC47,95054759790,>sp|Q96A33|CCD47_HUMAN Coiled-coil domain-containing protein 47 OS=Homo sapiens GN=CCDC47 PE=1 SV=1;>sp|Q96A33-2|CCD47_HUMAN Isoform 2 of Coiled-coil domain-containing protein 47 OS=Homo sapiens GN=CCDC47
Q9Y5U8,0.20608109723437,0.0592299187963662,7,"","",Mitochondrial pyruvate carrier 1,MPC1,1088754330,>sp|Q9Y5U8|MPC1_HUMAN Mitochondrial pyruvate carrier 1 OS=Homo sapiens GN=MPC1 PE=1 SV=1
Q9Y3L3;Q9Y3L3-2,0.20606946838116,0.0852237068734714,7,"","",SH3 domain-binding protein 1,SH3BP1,11098964780,>sp|Q9Y3L3|3BP1_HUMAN SH3 domain-binding protein 1 OS=Homo sapiens GN=SH3BP1 PE=1 SV=3;>sp|Q9Y3L3-2|3BP1_HUMAN Isoform 2 of SH3 domain-binding protein 1 OS=Homo sapiens GN=SH3BP1
Q96ST2;Q96ST2-2;Q96ST2-3,0.206030365685222,0.0947521278761769,11,"","",Protein IWS1 homolog,IWS1,12990408690,>sp|Q96ST2|IWS1_HUMAN Protein IWS1 homolog OS=Homo sapiens GN=IWS1 PE=1 SV=2;>sp|Q96ST2-2|IWS1_HUMAN Isoform 2 of Protein IWS1 homolog OS=Homo sapiens GN=IWS1;>sp|Q96ST2-3|IWS1_HUMAN Isoform 3 of Protein IWS1 homolog OS=Homo sapiens GN=IWS1
Q9H2M9,0.205866152562035,0.080758113026396,11,"","",Rab3 GTPase-activating protein non-catalytic subunit,RAB3GAP2,35962231399,>sp|Q9H2M9|RBGPR_HUMAN Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1
Q9Y2H6-2;Q9Y2H6,0.205629790967063,0.088482008978633,8,"","",Fibronectin type-III domain-containing protein 3A,FNDC3A,9616068350,>sp|Q9Y2H6-2|FND3A_HUMAN Isoform 2 of Fibronectin type-III domain-containing protein 3A OS=Homo sapiens GN=FNDC3A;>sp|Q9Y2H6|FND3A_HUMAN Fibronectin type-III domain-containing protein 3A OS=Homo sapiens GN=FNDC3A PE=1 SV=4
O60232,0.205605493694662,0.0689371299849972,7,"","",Sjoegren syndrome/scleroderma autoantigen 1,SSSCA1,11157206290,>sp|O60232|SSA27_HUMAN Sjoegren syndrome/scleroderma autoantigen 1 OS=Homo sapiens GN=SSSCA1 PE=1 SV=1
O96019;O96019-2,0.2054129570058,0.0878075685736702,13,"","",Actin-like protein 6A,ACTL6A,75070758950,>sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens GN=ACTL6A PE=1 SV=1;>sp|O96019-2|ACL6A_HUMAN Isoform 2 of Actin-like protein 6A OS=Homo sapiens GN=ACTL6A
Q86VP1-2;Q86VP1;Q86VP1-3,0.205385751560669,0.0671812468735969,8,"","",Tax1-binding protein 1,TAX1BP1,5100474080,>sp|Q86VP1-2|TAXB1_HUMAN Isoform 2 of Tax1-binding protein 1 OS=Homo sapiens GN=TAX1BP1;>sp|Q86VP1|TAXB1_HUMAN Tax1-binding protein 1 OS=Homo sapiens GN=TAX1BP1 PE=1 SV=2;>sp|Q86VP1-3|TAXB1_HUMAN Isoform 3 of Tax1-binding protein 1 OS=Homo sapiens GN=TAX1B
O00287,0.205374270359335,0.0698173097321116,7,"","",Regulatory factor X-associated protein,RFXAP,76615040,>sp|O00287|RFXAP_HUMAN Regulatory factor X-associated protein OS=Homo sapiens GN=RFXAP PE=1 SV=1
Q96C01,0.205374140219159,0.10719268636428,8,"","",Protein FAM136A,FAM136A,17312528856,>sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens GN=FAM136A PE=1 SV=1
Q7L099-3;Q7L099-4;Q7L099,0.205325474059959,0.0678279242764221,5,"","",Protein RUFY3,RUFY3,176118710,>sp|Q7L099-3|RUFY3_HUMAN Isoform 3 of Protein RUFY3 OS=Homo sapiens GN=RUFY3;>sp|Q7L099-4|RUFY3_HUMAN Isoform 4 of Protein RUFY3 OS=Homo sapiens GN=RUFY3;>sp|Q7L099|RUFY3_HUMAN Protein RUFY3 OS=Homo sapiens GN=RUFY3 PE=1 SV=1
Q9UGM6,0.205318391527996,0.072274851554507,6,"","","Tryptophan--tRNA ligase, mitochondrial",WARS2,3334606240,">sp|Q9UGM6|SYWM_HUMAN Tryptophan--tRNA ligase, mitochondrial OS=Homo sapiens GN=WARS2 PE=1 SV=1"
P53985;P53985-2,0.205308964489722,0.0647151449337342,9,"","",Monocarboxylate transporter 1,SLC16A1,50649091098,>sp|P53985|MOT1_HUMAN Monocarboxylate transporter 1 OS=Homo sapiens GN=SLC16A1 PE=1 SV=3;>sp|P53985-2|MOT1_HUMAN Isoform 2 of Monocarboxylate transporter 1 OS=Homo sapiens GN=SLC16A1
Q8N0W3;Q8N0W3-2,0.205288283150795,0.056134277267397,6,"","",L-fucose kinase,FUK,1115439460,>sp|Q8N0W3|FUK_HUMAN L-fucose kinase OS=Homo sapiens GN=FUK PE=2 SV=2;>sp|Q8N0W3-2|FUK_HUMAN Isoform 2 of L-fucose kinase OS=Homo sapiens GN=FUK
Q99436,0.205282661782292,0.0940927402239654,9,"","",Proteasome subunit beta type-7,PSMB7,132393709289,>sp|Q99436|PSB7_HUMAN Proteasome subunit beta type-7 OS=Homo sapiens GN=PSMB7 PE=1 SV=1
P48553,0.205280652848954,0.0771821223948887,8,"","",Trafficking protein particle complex subunit 10,TRAPPC10,1371915540,>sp|P48553|TPC10_HUMAN Trafficking protein particle complex subunit 10 OS=Homo sapiens GN=TRAPPC10 PE=1 SV=2
Q9Y3R5-2;Q9Y3R5,0.205194749412643,0.0480131251377779,5,"","",Protein dopey-2,DOPEY2,6569294933,>sp|Q9Y3R5-2|DOP2_HUMAN Isoform 2 of Protein dopey-2 OS=Homo sapiens GN=DOPEY2;>sp|Q9Y3R5|DOP2_HUMAN Protein dopey-2 OS=Homo sapiens GN=DOPEY2 PE=1 SV=5
Q96EK6,0.204926953040739,0.0862139416053412,12,"","",Glucosamine 6-phosphate N-acetyltransferase,GNPNAT1,67547941117,>sp|Q96EK6|GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens GN=GNPNAT1 PE=1 SV=1
Q3KQV9,0.204805238006196,0.0822183082727006,10,"","",UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,UAP1L1,10518850180,>sp|Q3KQV9|UAP1L_HUMAN UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Homo sapiens GN=UAP1L1 PE=1 SV=2
O43292;O43292-2,0.204804181580577,0.0619112893272043,6,"","",Glycosylphosphatidylinositol anchor attachment 1 protein,GPAA1,11557068420,>sp|O43292|GPAA1_HUMAN Glycosylphosphatidylinositol anchor attachment 1 protein OS=Homo sapiens GN=GPAA1 PE=1 SV=3;>sp|O43292-2|GPAA1_HUMAN Isoform 2 of Glycosylphosphatidylinositol anchor attachment 1 protein OS=Homo sapiens GN=GPAA1
P08567,0.204799496791175,0.085446486214493,8,"","",Pleckstrin,PLEK,103387520000,>sp|P08567|PLEK_HUMAN Pleckstrin OS=Homo sapiens GN=PLEK PE=1 SV=3
Q9UHY1,0.204791055752599,0.117524958143077,15,"","",Nuclear receptor-binding protein,NRBP1,44752402930,>sp|Q9UHY1|NRBP_HUMAN Nuclear receptor-binding protein OS=Homo sapiens GN=NRBP1 PE=1 SV=1
P17480,0.204672438305895,0.095773912293736,13,"","",Nucleolar transcription factor 1,UBTF,115208913800,>sp|P17480|UBF1_HUMAN Nucleolar transcription factor 1 OS=Homo sapiens GN=UBTF PE=1 SV=1
P24386,0.204355193819683,0.0821284357631889,6,"","",Rab proteins geranylgeranyltransferase component A 1,CHM,6091712133,>sp|P24386|RAE1_HUMAN Rab proteins geranylgeranyltransferase component A 1 OS=Homo sapiens GN=CHM PE=1 SV=3
Q8ND24;Q8ND24-2,0.204019194978699,0.0573177904927753,6,"","",RING finger protein 214,RNF214,3123779650,>sp|Q8ND24|RN214_HUMAN RING finger protein 214 OS=Homo sapiens GN=RNF214 PE=1 SV=2;>sp|Q8ND24-2|RN214_HUMAN Isoform 2 of RING finger protein 214 OS=Homo sapiens GN=RNF214
Q9Y508;Q9Y508-2,0.203985915384185,0.0704023050319679,11,"","",E3 ubiquitin-protein ligase RNF114,RNF114,7672200903,>sp|Q9Y508|RN114_HUMAN E3 ubiquitin-protein ligase RNF114 OS=Homo sapiens GN=RNF114 PE=1 SV=1;>sp|Q9Y508-2|RN114_HUMAN Isoform 2 of E3 ubiquitin-protein ligase RNF114 OS=Homo sapiens GN=RNF114
O60486,0.203925608843222,0.0526853104165045,5,"","",Plexin-C1,PLXNC1,458237721,>sp|O60486|PLXC1_HUMAN Plexin-C1 OS=Homo sapiens GN=PLXNC1 PE=1 SV=1
